GSM3272790	GSM3272781	GSM3272782	GSM3272789	GSM3272787	GSM3272779	GSM3272788	GSM3272780	geneIDs
3065	1266	1946	7873	2626	555	1136	618	ENSMUSG00000024240
15148	8099	9441	37010	10307	3834	5336	3008	ENSMUSG00000073639
90	44	16	243	40	8	32	13	ENSMUSG00000061013
948	2	0	2512	535	0	365	0	ENSMUSG00000061802
4803	1268	596	5936	1537	622	1609	236	ENSMUSG00000057440
7178	3989	4955	17266	5473	1371	2599	1553	ENSMUSG00000024283
979	1008	1047	3456	952	344	300	282	ENSMUSG00000036904
0	0	0	2	0	0	0	0	ENSMUSG00000036855
13227	7209	4123	23037	5544	2517	4567	1027	ENSMUSG00000024286
0	0	0	0	0	0	2	0	ENSMUSG00000050996
7686	791	1045	17902	6384	206	2759	214	ENSMUSG00000036103
3229	1302	1507	8741	2325	892	1075	649	ENSMUSG00000024287
5179	2274	3065	11206	3208	954	1691	1117	ENSMUSG00000047879
23081	3754	3739	46064	13243	2040	7821	1375	ENSMUSG00000024290
105	577	115	127	42	261	34	45	ENSMUSG00000042942
0	1	0	1	0	0	0	0	ENSMUSG00000094111
3196	615	1080	8855	2242	614	1024	500	ENSMUSG00000024293
2911	932	1453	6729	1946	463	995	518	ENSMUSG00000002477
957	3907	4496	3717	665	2034	347	1568	ENSMUSG00000002475
6	1	5	0	0	3	0	0	ENSMUSG00000097387
10522	3791	3005	23532	6251	2090	3682	1290	ENSMUSG00000024294
3	0	1	2	2	0	2	0	ENSMUSG00000095438
54	6	3	240	61	0	41	4	ENSMUSG00000097222
4303	100	122	6874	2991	16	1629	14	ENSMUSG00000005836
2217	1411	1223	4427	1459	611	783	431	ENSMUSG00000041238
1405	1316	293	1543	460	303	484	80	ENSMUSG00000040957
883	519	191	996	265	151	311	36	ENSMUSG00000049411
12093	5997	6887	30844	8625	2511	4190	2523	ENSMUSG00000024404
2050	882	1074	4796	1436	475	741	404	ENSMUSG00000024410
7055	1406	1096	13569	4800	364	2504	288	ENSMUSG00000024413
1825	1040	693	3479	1173	312	578	211	ENSMUSG00000057766
8037	1032	608	14217	5915	327	2857	188	ENSMUSG00000024421
732	1608	1112	2681	635	579	278	266	ENSMUSG00000024424
47	57	97	179	51	36	10	27	ENSMUSG00000024430
2867	5961	4214	3663	1077	2840	1007	1095	ENSMUSG00000044252
2726	934	2749	10755	3275	598	997	1562	ENSMUSG00000024423
2	2	2	2	4	0	0	0	ENSMUSG00000037346
887	173	63	695	191	46	286	17	ENSMUSG00000024420
6460	2323	2242	15539	4558	997	2409	722	ENSMUSG00000037013
54	18	18	93	17	8	22	6	ENSMUSG00000036743
686	336	271	1011	263	161	236	63	ENSMUSG00000054321
1211	2243	832	1817	539	648	483	234	ENSMUSG00000036225
1698	7941	5835	4944	991	2981	531	1776	ENSMUSG00000024411
14	148	69	2	3	106	2	48	ENSMUSG00000047161
426	322	144	277	148	106	166	40	ENSMUSG00000024304
1	0	0	0	1	0	0	0	ENSMUSG00000087170
683	34	2	58	12	0	241	0	ENSMUSG00000059898
364	237	295	650	174	94	174	108	ENSMUSG00000024331
0	0	0	0	0	2	2	0	ENSMUSG00000044322
0	0	0	6	0	0	0	0	ENSMUSG00000034774
43	2	0	10	2	0	16	0	ENSMUSG00000069441
4	0	0	2	0	0	0	2	ENSMUSG00000061928
0	0	2	0	0	2	0	0	ENSMUSG00000001804
0	0	0	0	0	0	0	0	ENSMUSG00000056632
2074	2199	1449	5157	1071	631	759	344	ENSMUSG00000044393
314	3654	2689	10	156	986	198	483	ENSMUSG00000061808
1005	2459	2437	1505	433	855	337	880	ENSMUSG00000056124
6041	3511	3098	12323	3325	1779	2215	1201	ENSMUSG00000033382
832	122	156	3171	756	33	245	42	ENSMUSG00000033107
2801	875	1040	6929	2055	497	920	334	ENSMUSG00000024317
64	16755	11891	3	11	5007	8	3113	ENSMUSG00000024313
354	1473	372	385	120	398	134	97	ENSMUSG00000042680
69	620	259	24	18	223	18	66	ENSMUSG00000042514
48	108	98	47	6	171	24	117	ENSMUSG00000043168
0	0	0	0	0	2	0	2	ENSMUSG00000024306
18	62	20	12	6	18	10	2	ENSMUSG00000045215
28	4	2	8	2	0	6	0	ENSMUSG00000041923
3344	386	125	4818	1505	179	1135	52	ENSMUSG00000024302
3	0	0	3	7	0	3	0	ENSMUSG00000114088
9908	4934	2545	15185	5070	1372	3468	612	ENSMUSG00000024277
0	0	0	0	0	0	0	0	ENSMUSG00000098607
2982	2041	2492	8663	2217	1371	1009	1574	ENSMUSG00000024276
79	32	59	225	72	22	45	23	ENSMUSG00000024274
2024	2633	3938	5195	1485	767	702	1118	ENSMUSG00000063281
5199	4714	6208	13345	4129	1869	1741	1817	ENSMUSG00000051469
3410	1479	1509	8360	2536	555	1321	478	ENSMUSG00000047989
11376	7058	5217	19323	5873	2767	3917	1557	ENSMUSG00000000420
0	0	0	0	0	0	0	0	ENSMUSG00000065532
715	534	689	1647	583	220	255	186	ENSMUSG00000024273
1683	934	763	4111	1103	539	561	326	ENSMUSG00000040446
3608	699	1078	7889	2673	278	1254	344	ENSMUSG00000024270
4641	3882	2801	8570	2656	1493	1597	853	ENSMUSG00000024271
1583	1528	1429	3838	1177	583	513	379	ENSMUSG00000039616
2	0	0	1	0	0	0	0	ENSMUSG00000084472
157	4472	1192	337	125	1489	49	353	ENSMUSG00000034295
1329	880	553	2724	671	213	536	147	ENSMUSG00000024269
1089	413	179	933	247	145	396	65	ENSMUSG00000033632
374	25	48	576	142	22	129	16	ENSMUSG00000024268
2	0	0	8	1	0	4	0	ENSMUSG00000114306
1	0	0	4	0	0	0	0	ENSMUSG00000114511
3618	2325	1131	5578	1967	819	1277	306	ENSMUSG00000033628
2	2	2	2	4	2	0	0	ENSMUSG00000091785
5	2	0	0	0	0	4	0	ENSMUSG00000057455
24	5	17	18	6	0	6	0	ENSMUSG00000024261
5486	3405	3825	12668	3535	1864	1999	1493	ENSMUSG00000024259
38	27	30	71	17	19	12	8	ENSMUSG00000092124
2651	1693	804	4178	1325	471	949	208	ENSMUSG00000024260
3675	3588	6364	8498	3107	1225	1381	1979	ENSMUSG00000041915
1715	880	1466	4292	1416	315	635	508	ENSMUSG00000024258
4812	3367	2105	8372	2649	1148	1830	786	ENSMUSG00000024400
750	359	633	2464	809	203	290	278	ENSMUSG00000044982
7495	2750	2429	22872	7214	658	2707	574	ENSMUSG00000024395
14	12	42	137	57	13	9	34	ENSMUSG00000052229
8	4275	2864	57	16	1149	5	863	ENSMUSG00000024388
4073	1590	2015	8285	2547	921	1473	810	ENSMUSG00000024384
102	6479	5599	232	79	2131	31	1645	ENSMUSG00000024386
4621	2660	3623	11019	2742	1531	1678	1463	ENSMUSG00000024383
2969	1889	1964	6635	2209	626	1044	620	ENSMUSG00000024382
12	29	43	13	6	7	4	6	ENSMUSG00000097413
5032	1384	999	6111	2363	423	1861	218	ENSMUSG00000024381
2016	220	123	2846	1027	70	739	20	ENSMUSG00000090523
0	0	0	0	0	0	2	0	ENSMUSG00000097553
117	3	20	286	87	2	37	8	ENSMUSG00000024379
3274	2705	2567	6789	2267	954	1213	752	ENSMUSG00000038299
0	0	0	0	0	0	0	0	ENSMUSG00000097710
676	252	321	489	172	153	189	118	ENSMUSG00000038128
4085	6741	6113	7669	2730	3469	1366	1697	ENSMUSG00000024378
3160	500	742	3980	1273	412	1060	141	ENSMUSG00000042834
279	175	357	939	265	135	109	143	ENSMUSG00000087590
3734	1099	532	6807	2208	339	1208	147	ENSMUSG00000024376
9833	3737	2620	20410	5736	1435	3355	936	ENSMUSG00000005871
3349	834	1561	8743	2450	590	1183	605	ENSMUSG00000014504
17513	9106	9300	39064	11970	3186	6436	2571	ENSMUSG00000005873
466	203	118	730	284	106	146	82	ENSMUSG00000014503
2554	1195	1174	4791	1475	637	937	482	ENSMUSG00000036501
0	0	0	0	0	0	0	0	ENSMUSG00000084467
0	0	0	0	0	0	0	0	ENSMUSG00000012282
1600	221	203	6025	1252	75	637	71	ENSMUSG00000035984
90	11	43	313	90	18	27	27	ENSMUSG00000049357
3551	1577	1390	9642	3044	953	1286	556	ENSMUSG00000003778
554	74	94	396	161	26	177	41	ENSMUSG00000003779
3018	1689	1466	7582	2469	642	1112	401	ENSMUSG00000024370
28	10	2	8	5	2	9	2	ENSMUSG00000024366
95	2	2	47	30	2	14	6	ENSMUSG00000044201
8	4	17	8	0	1	2	6	ENSMUSG00000097755
3355	2187	7400	7525	3422	733	1386	2135	ENSMUSG00000034300
5039	2638	2167	10977	3781	1072	1824	754	ENSMUSG00000038773
182	23	38	457	183	10	81	19	ENSMUSG00000038555
1511	530	7091	4244	1050	76	564	1624	ENSMUSG00000038418
16458	7847	15907	41596	11705	3330	5668	5338	ENSMUSG00000024360
27705	55728	64166	44408	13808	19554	9675	19033	ENSMUSG00000024359
61034	26035	18579	123835	38677	7853	21683	4860	ENSMUSG00000037815
22	17	21	184	44	14	9	4	ENSMUSG00000071862
3145	3728	2643	4491	1490	953	1190	561	ENSMUSG00000024357
177	174	359	529	129	142	63	165	ENSMUSG00000097769
15688	5903	9124	46019	13376	3917	5512	3539	ENSMUSG00000037236
17349	5258	6676	40102	12197	2680	6043	2341	ENSMUSG00000037058
1097	30484	25401	3353	774	9020	440	7721	ENSMUSG00000024354
2788	223	105	2577	1003	36	1015	65	ENSMUSG00000024353
3024	3542	3593	7887	2382	693	1158	847	ENSMUSG00000073600
504	208	235	1764	369	95	156	70	ENSMUSG00000024352
3067	2649	1682	5833	1853	808	1119	492	ENSMUSG00000024350
40	5	4	132	40	0	15	0	ENSMUSG00000073598
4362	225	340	9844	4041	107	1537	110	ENSMUSG00000073599
2531	352	394	2957	1282	93	876	91	ENSMUSG00000024349
6462	3349	3470	13625	4170	1418	2215	1061	ENSMUSG00000091896
1993	7732	4752	3003	911	2667	699	1324	ENSMUSG00000046668
26	1	2	58	13	0	4	5	ENSMUSG00000024347
279	13	21	404	204	0	111	6	ENSMUSG00000060275
5495	2143	2748	11518	3507	774	1930	958	ENSMUSG00000043991
833	443	471	2608	451	299	276	265	ENSMUSG00000109836
1911	707	727	6477	1606	518	558	390	ENSMUSG00000110185
7916	8119	9384	20113	6349	3034	2831	2940	ENSMUSG00000046727
3707	3542	4051	6877	1972	1464	1300	1052	ENSMUSG00000024346
6528	769	16809	16432	5331	313	2392	4413	ENSMUSG00000024486
11	2408	2486	4	2	1214	3	1117	ENSMUSG00000024485
6949	4510	3829	13594	4079	1464	2397	1107	ENSMUSG00000024483
3901	3345	5698	10684	3412	1376	1410	2636	ENSMUSG00000006050
5395	5317	5608	11276	4273	1429	2030	1584	ENSMUSG00000033272
59	0	5	327	74	0	34	4	ENSMUSG00000044719
4790	547	1213	9989	4089	240	1739	313	ENSMUSG00000051439
1060	570	462	2226	792	238	384	129	ENSMUSG00000006850
4633	6225	7916	9874	2998	2543	1757	2299	ENSMUSG00000014294
12375	6894	9341	27495	8876	2159	4411	2441	ENSMUSG00000024474
1174	1683	1610	2383	812	632	399	494	ENSMUSG00000042660
66	27	83	210	69	25	20	42	ENSMUSG00000044595
4634	3071	3576	9694	3354	1109	1643	1197	ENSMUSG00000001380
2146	1892	1520	5180	1483	1026	732	783	ENSMUSG00000019143
8317	4253	5173	20871	5687	1505	2815	1346	ENSMUSG00000001383
4	0	0	32	0	0	2	3	ENSMUSG00000065145
0	0	0	6	3	0	0	0	ENSMUSG00000102206
8	16	10	108	10	10	6	2	ENSMUSG00000051663
17	0	7	20	10	2	6	0	ENSMUSG00000051599
98	14	18	292	67	3	39	6	ENSMUSG00000045498
146	22	30	423	109	4	39	2	ENSMUSG00000045689
90	10	12	242	88	2	37	0	ENSMUSG00000063687
34	10	12	46	38	4	20	2	ENSMUSG00000051678
212	16	34	440	188	10	88	6	ENSMUSG00000045062
91	14	18	203	58	4	30	8	ENSMUSG00000045876
424	26	25	805	393	0	161	8	ENSMUSG00000051242
40	6	10	139	69	2	34	0	ENSMUSG00000045657
130	22	32	218	132	4	60	16	ENSMUSG00000051486
55	22	12	153	45	5	9	2	ENSMUSG00000043458
78	26	4	167	51	0	38	10	ENSMUSG00000047307
338	134	88	668	215	34	106	18	ENSMUSG00000044043
52	10	16	156	40	4	21	8	ENSMUSG00000047033
284	42	48	652	200	16	84	18	ENSMUSG00000047910
544	72	84	1405	525	18	204	48	ENSMUSG00000046387
180	32	34	426	94	10	50	8	ENSMUSG00000048347
150	42	20	232	88	8	49	12	ENSMUSG00000043313
232	40	40	697	151	8	73	8	ENSMUSG00000046191
447	68	83	826	313	14	130	22	ENSMUSG00000073591
0	0	0	2	0	0	0	0	ENSMUSG00000104225
12	6	27	59	21	5	9	12	ENSMUSG00000050304
1498	288	932	3811	1306	180	540	411	ENSMUSG00000051316
384	94	28	761	197	20	125	12	ENSMUSG00000073590
62	8	7	129	69	0	23	3	ENSMUSG00000103309
55	4	15	131	66	4	15	2	ENSMUSG00000102543
17046	7184	5577	29569	9475	2275	6288	1574	ENSMUSG00000024456
3753	2447	2224	7914	2588	990	1233	723	ENSMUSG00000024454
13	12	14	27	10	16	2	10	ENSMUSG00000044024
350	431	1046	1097	489	269	153	495	ENSMUSG00000038524
13841	1393	1388	34713	12160	536	5231	505	ENSMUSG00000024451
13583	5386	6070	30438	15623	1364	5077	1599	ENSMUSG00000051375
2	2	8	3	2	0	0	4	ENSMUSG00000089983
151	87	185	471	132	56	41	58	ENSMUSG00000097080
3669	4503	3748	7711	2852	1362	1369	1038	ENSMUSG00000024442
2715	905	977	4797	1573	162	1032	168	ENSMUSG00000024440
9308	7757	7034	22609	6782	2819	3340	2336	ENSMUSG00000060450
1093	6003	3660	1671	565	2227	372	1286	ENSMUSG00000052102
11209	12567	14440	21365	6921	5779	3909	4826	ENSMUSG00000024425
1893	491	1584	5029	1050	142	740	414	ENSMUSG00000024427
2089	1720	542	941	307	616	690	181	ENSMUSG00000036452
23611	25114	18661	50183	15939	9618	8413	4870	ENSMUSG00000036585
19472	5696	4163	39810	11558	2838	6868	1347	ENSMUSG00000024431
2	0	0	0	0	0	0	0	ENSMUSG00000051732
4753	2787	3391	11790	3510	1180	1756	1097	ENSMUSG00000024487
1	4	0	1	4	0	0	0	ENSMUSG00000071860
2	0	2	2	1	2	0	0	ENSMUSG00000051401
2	0	0	0	0	0	0	0	ENSMUSG00000095150
130	209	104	170	38	101	46	27	ENSMUSG00000056671
0	0	0	2	0	0	0	0	ENSMUSG00000073574
2613	16	2	4181	2114	2	885	4	ENSMUSG00000057719
0	0	2	3	0	0	0	0	ENSMUSG00000059455
4810	2393	2004	9326	3139	957	1702	589	ENSMUSG00000024493
6	2	8	12	10	4	2	0	ENSMUSG00000096699
4975	1701	1881	10307	2859	693	1854	715	ENSMUSG00000024491
0	0	0	0	0	0	0	0	ENSMUSG00000024497
4683	1416	2124	8732	2839	724	1710	762	ENSMUSG00000024498
7	0	0	11	0	2	2	2	ENSMUSG00000042816
376	511	54	507	111	164	98	28	ENSMUSG00000024500
0	1	0	0	0	0	0	0	ENSMUSG00000084959
253	503	194	336	102	127	81	49	ENSMUSG00000039954
4735	501	423	5874	2085	163	1776	130	ENSMUSG00000024501
169	40	115	360	105	19	46	41	ENSMUSG00000043424
5	2	0	15	2	0	1	0	ENSMUSG00000024502
287	29916	36585	9	19	14702	109	13190	ENSMUSG00000024503
105149	18	20	344533	80795	4	36903	2	ENSMUSG00000038791
1371	8	5	3331	952	1	493	1	ENSMUSG00000055561
0	0	0	0	1	0	0	0	ENSMUSG00000051050
0	6	14	0	0	0	0	2	ENSMUSG00000061144
0	4	17	0	0	6	0	6	ENSMUSG00000073573
0	46	68	0	0	22	2	32	ENSMUSG00000038071
0	0	0	10	80	0	0	0	ENSMUSG00000024471
5171	1640	1289	14177	3695	944	1833	508	ENSMUSG00000024472
4843	469	299	3172	1166	136	1697	60	ENSMUSG00000071856
44	6	9	123	63	6	20	4	ENSMUSG00000097610
1178	475	329	2582	744	318	392	168	ENSMUSG00000034653
66	247	102	206	34	71	9	28	ENSMUSG00000054477
6	5	0	6	0	5	4	0	ENSMUSG00000098284
343	122	340	444	217	67	100	84	ENSMUSG00000033949
0	0	0	5	2	0	0	0	ENSMUSG00000103616
1896	664	744	4808	1279	375	575	392	ENSMUSG00000024477
1027	236	490	2983	792	94	332	191	ENSMUSG00000071855
7	9	11	18	6	4	7	4	ENSMUSG00000046487
4742	3909	5063	11703	3769	1655	1777	1490	ENSMUSG00000033319
17053	12314	11924	42361	11759	5658	5898	4021	ENSMUSG00000033184
8807	2968	6939	23583	6655	1508	3049	2678	ENSMUSG00000057561
29477	10139	10559	29433	14549	2921	10762	2259	ENSMUSG00000033022
5654	3326	6427	13378	4225	1739	1883	2354	ENSMUSG00000032905
3178	945	924	4160	1260	522	1085	306	ENSMUSG00000024480
103	7	2	177	89	0	41	1	ENSMUSG00000024481
2	0	0	7	2	0	0	2	ENSMUSG00000073568
3027	1512	1132	4420	1320	560	1060	296	ENSMUSG00000042705
4656	903	333	5676	1384	197	1516	94	ENSMUSG00000019647
27	48	36	18	8	13	6	7	ENSMUSG00000059040
345	113	64	571	141	83	116	23	ENSMUSG00000024505
0	1	0	0	0	0	0	0	ENSMUSG00000100134
4697	5296	3237	9163	2334	2869	1582	1514	ENSMUSG00000037416
5363	15152	8827	8621	2443	8629	1862	2529	ENSMUSG00000062210
11	615	272	14	1	497	7	92	ENSMUSG00000086600
12989	18147	14457	22272	6935	6318	4735	3718	ENSMUSG00000024507
0	0	0	0	0	0	0	0	ENSMUSG00000035420
172	12	6	199	70	5	62	0	ENSMUSG00000073565
851	527	977	1922	603	282	277	353	ENSMUSG00000024528
6125	220	500	22051	6372	102	2032	122	ENSMUSG00000024529
890	0	0	3692	882	0	308	0	ENSMUSG00000046886
11	0	0	71	19	0	6	0	ENSMUSG00000024532
0	0	0	2	0	0	0	0	ENSMUSG00000053624
293	319	319	309	94	78	108	85	ENSMUSG00000024534
9220	3633	4109	18389	5608	1844	3274	1431	ENSMUSG00000034484
908	510	122	1537	458	259	299	40	ENSMUSG00000024535
5638	7520	12187	12512	4466	4038	2036	3608	ENSMUSG00000024538
1051	6	4	2138	854	4	414	2	ENSMUSG00000069378
5607	1870	1472	11700	3317	758	2066	453	ENSMUSG00000048799
3694	3545	2154	7034	2023	1383	1308	659	ENSMUSG00000073563
0	2	0	4	0	0	2	0	ENSMUSG00000096982
3716	742	388	4854	1264	355	1271	143	ENSMUSG00000052713
2594	2039	1158	3202	1105	827	966	422	ENSMUSG00000001700
5370	30681	28589	10519	3628	8905	2104	7114	ENSMUSG00000053644
0	1	0	1	0	0	0	2	ENSMUSG00000099196
3566	1957	3144	9562	3029	738	1254	958	ENSMUSG00000008301
0	0	0	3	1	0	0	0	ENSMUSG00000032900
3571	383	223	3192	1028	128	1218	77	ENSMUSG00000024590
364	294	48	271	110	94	118	28	ENSMUSG00000032656
1233	1042	858	3035	830	642	515	292	ENSMUSG00000024592
35	2	2	53	28	2	16	0	ENSMUSG00000024593
5250	2235	1954	8866	3011	812	2026	495	ENSMUSG00000024594
11	41	13	16	5	20	4	6	ENSMUSG00000086607
12	36	30	38	91	10	4	18	ENSMUSG00000069372
2	0	0	15	3	2	0	0	ENSMUSG00000058925
15134	2220	2763	32131	9835	1295	5253	922	ENSMUSG00000024597
60	4	9	22	8	4	29	2	ENSMUSG00000024598
207	2	1	285	199	0	67	0	ENSMUSG00000024600
6086	6353	5957	12578	3736	2589	2178	1640	ENSMUSG00000024601
10	2	0	28	8	0	8	0	ENSMUSG00000053441
52	26	26	154	50	6	26	4	ENSMUSG00000050875
97	17	18	45	20	8	27	2	ENSMUSG00000058152
102	24	36	556	110	12	50	2	ENSMUSG00000090942
4340	783	1285	15294	4157	310	1523	253	ENSMUSG00000054072
61	65	84	175	44	5	9	16	ENSMUSG00000063388
3340	385	509	5790	2283	186	1188	170	ENSMUSG00000038059
7667	3231	4306	19103	6249	1227	2625	1359	ENSMUSG00000024603
3801	1868	2986	9578	3553	577	1346	999	ENSMUSG00000024604
0	2	1	2	2	0	0	0	ENSMUSG00000049173
9562	6405	7090	21044	7131	1276	3447	1460	ENSMUSG00000043079
26122	11173	6500	45814	16927	3285	9403	1823	ENSMUSG00000054008
50656	19519	26355	115255	31703	7356	18573	7471	ENSMUSG00000024608
132503	21458	21569	200793	93384	5627	47483	6076	ENSMUSG00000024610
4087	1256	766	4121	1474	377	1511	184	ENSMUSG00000024613
145	44	51	110	56	16	40	11	ENSMUSG00000036412
273	42	33	253	106	6	87	6	ENSMUSG00000024617
2	32	27	20	12	23	0	6	ENSMUSG00000052026
0	0	0	4	0	0	0	0	ENSMUSG00000024619
5530	1670	1830	6232	3420	269	2117	247	ENSMUSG00000024620
8151	6666	4821	13621	6318	1754	2912	1456	ENSMUSG00000024621
2174	1953	1928	4629	1431	592	743	655	ENSMUSG00000024622
5870	1571	1984	14113	3509	480	2082	550	ENSMUSG00000034320
3	148	117	1	2	64	4	62	ENSMUSG00000024575
3	6	3	2	7	2	2	0	ENSMUSG00000091957
349	714	138	110	52	244	124	48	ENSMUSG00000033871
84	178	254	274	83	33	40	95	ENSMUSG00000045094
26963	11293	15888	71181	20639	5533	9558	5610	ENSMUSG00000024576
891	69	146	3694	898	42	258	44	ENSMUSG00000098098
1	0	1	10	7	0	0	0	ENSMUSG00000065592
0	0	0	1	0	0	0	0	ENSMUSG00000065445
22	2	21	47	24	4	8	4	ENSMUSG00000097324
2	0	0	3	2	0	3	0	ENSMUSG00000024578
548	379	206	934	339	96	173	135	ENSMUSG00000024579
2778	2105	3138	8437	2984	1010	971	1035	ENSMUSG00000024580
251	124	537	815	222	112	78	244	ENSMUSG00000098702
17764	2679	1701	29341	10036	1061	6579	493	ENSMUSG00000033032
8273	792	460	15995	5782	246	3078	124	ENSMUSG00000032735
2671	3304	1275	4336	1395	1042	994	409	ENSMUSG00000045629
5011	191	472	32172	9515	85	1800	162	ENSMUSG00000045730
14	20	20	79	12	20	2	3	ENSMUSG00000026322
4444	2504	3173	12088	3735	1041	1611	1207	ENSMUSG00000042211
0	0	4	12	0	0	2	0	ENSMUSG00000044176
0	0	0	0	0	0	0	0	ENSMUSG00000110576
0	0	0	0	0	0	0	0	ENSMUSG00000073551
16	0	0	76	26	0	3	0	ENSMUSG00000041789
635	183	174	1164	533	56	197	26	ENSMUSG00000071847
3651	1971	2166	9250	2745	1002	1288	780	ENSMUSG00000024581
2502	149	81	1779	803	28	864	24	ENSMUSG00000041482
7671	4709	7898	19746	5549	1976	2736	2465	ENSMUSG00000024583
2231	1713	438	2109	493	573	819	91	ENSMUSG00000040560
0	0	0	0	0	0	0	0	ENSMUSG00000086128
5	0	1	20	3	0	2	1	ENSMUSG00000056812
28	8	0	8	8	4	6	0	ENSMUSG00000045991
0	2	12	14	0	0	2	0	ENSMUSG00000060096
6814	9218	7722	10063	3540	3088	2535	2260	ENSMUSG00000024588
11841	9463	13944	27403	8977	3571	4152	4819	ENSMUSG00000024587
1791	860	749	2390	555	419	585	236	ENSMUSG00000039529
8	14	27	38	5	8	2	15	ENSMUSG00000114210
8298	9751	2599	16296	4348	2677	3109	774	ENSMUSG00000024589
0	0	0	0	0	0	0	0	ENSMUSG00000065402
51	0	0	112	60	0	24	0	ENSMUSG00000032845
2540	812	806	6056	2020	533	853	249	ENSMUSG00000032688
1610	377	223	1970	589	135	612	64	ENSMUSG00000042439
15	2	8	62	28	2	7	0	ENSMUSG00000046610
5030	1498	1843	10349	3099	700	1796	500	ENSMUSG00000024516
192	0	2	940	132	0	74	0	ENSMUSG00000024517
2	2	0	21	7	0	2	0	ENSMUSG00000024518
0	0	0	5	0	0	0	0	ENSMUSG00000097907
0	3	4	14	0	0	0	0	ENSMUSG00000024519
10829	12138	10042	23914	6991	4148	3762	2655	ENSMUSG00000041891
843	318	236	998	330	99	319	47	ENSMUSG00000046318
1331	484	14285	9898	2440	527	434	6252	ENSMUSG00000024521
0	8	0	0	0	2	0	2	ENSMUSG00000047259
703	294	276	1930	556	147	249	113	ENSMUSG00000024524
1120	802	629	2874	791	443	414	154	ENSMUSG00000062526
725	1016	550	500	221	356	238	134	ENSMUSG00000024525
109	67	39	98	25	23	43	7	ENSMUSG00000046415
10967	650	516	1056	537	120	3994	38	ENSMUSG00000024526
1867	582	2361	2775	1469	187	754	685	ENSMUSG00000001473
4588	7577	6050	6396	2079	2905	1639	1918	ENSMUSG00000024527
27	14	14	55	24	4	14	3	ENSMUSG00000024530
2259	4258	1972	2538	702	1520	784	630	ENSMUSG00000024533
938	484	558	2232	654	200	336	223	ENSMUSG00000073542
1129	908	805	2312	654	431	423	231	ENSMUSG00000024537
2444	913	1118	5572	1578	565	825	333	ENSMUSG00000024539
7538	4068	4681	16826	5460	1691	2602	1543	ENSMUSG00000079614
1417	397	193	2010	587	190	523	69	ENSMUSG00000024542
1083	995	244	770	230	362	355	92	ENSMUSG00000024544
4785	6603	4365	6977	1898	2809	1539	1711	ENSMUSG00000038121
1994	878	1783	5414	1587	531	753	721	ENSMUSG00000009535
15	1	1	49	16	0	11	4	ENSMUSG00000007480
27	8	16	2	0	2	11	0	ENSMUSG00000045569
0	0	0	0	0	0	1	0	ENSMUSG00000024546
23174	3300	2037	29674	8827	1077	8122	528	ENSMUSG00000053477
1058	424	249	2309	919	203	356	83	ENSMUSG00000038903
0	0	2	5	0	0	0	0	ENSMUSG00000084948
19	4	0	60	23	1	11	0	ENSMUSG00000086824
2741	271	308	5151	1434	146	955	102	ENSMUSG00000024511
2	0	0	1	0	0	1	0	ENSMUSG00000110495
1029	90	165	4501	1118	125	316	106	ENSMUSG00000044906
38	21	19	156	42	8	26	7	ENSMUSG00000079608
514	432	262	1183	359	178	205	88	ENSMUSG00000038425
11054	5343	5496	22378	7190	2199	3998	1810	ENSMUSG00000024513
1	0	1	0	0	0	0	0	ENSMUSG00000060534
0	2	0	104	8	2	2	1	ENSMUSG00000065922
5077	1209	4521	11666	4323	730	1746	2028	ENSMUSG00000037253
7723	3783	3141	15909	4978	1422	2808	1135	ENSMUSG00000024515
1753	742	688	5988	1515	386	624	234	ENSMUSG00000036941
2889	983	816	5167	1488	320	1054	158	ENSMUSG00000024556
10	82	99	0	0	82	3	62	ENSMUSG00000064036
84	1843	472	84	46	536	30	150	ENSMUSG00000024558
0	3	4	0	0	2	0	0	ENSMUSG00000090263
143	8	9	107	40	6	58	0	ENSMUSG00000036223
4055	2599	2807	9837	3663	951	1602	999	ENSMUSG00000024560
7051	2203	3336	26211	8025	880	2552	1410	ENSMUSG00000024561
1969	18	17	7245	1296	9	752	4	ENSMUSG00000035394
6923	13891	6879	10321	3282	3563	2471	1789	ENSMUSG00000025885
0	0	4	0	0	0	0	1	ENSMUSG00000086333
13	7	14	9	12	2	3	3	ENSMUSG00000088689
21744	19825	21803	22927	7964	6462	7862	5774	ENSMUSG00000036880
3311	227	88	5898	2688	44	1203	16	ENSMUSG00000053846
24667	9830	13901	57774	17412	3290	8816	3742	ENSMUSG00000062328
8224	6842	8254	18359	5004	2572	2810	2226	ENSMUSG00000036299
3480	2678	1194	3572	1023	569	1250	224	ENSMUSG00000035765
0	2	2	2	10	2	1	0	ENSMUSG00000102047
6935	1596	1689	11797	5607	574	2555	775	ENSMUSG00000025880
1930	1195	187	622	291	291	755	58	ENSMUSG00000052928
0	0	0	0	0	0	0	0	ENSMUSG00000097302
544	335	262	941	293	74	225	50	ENSMUSG00000044646
2	0	1	1	0	1	0	0	ENSMUSG00000098276
2950	1606	1293	5089	1681	585	1146	417	ENSMUSG00000024563
3358	4176	3545	6973	1997	1548	1143	964	ENSMUSG00000025421
310	31	15	975	199	6	101	3	ENSMUSG00000025420
3963	4259	2672	7379	1913	1627	1300	851	ENSMUSG00000025423
